SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,FormattedDateTimeEvent,MeasureDescription,RawValue,lowerPreAlarmTsh,upperPreAlarmTsh,lowerAlarmTsh,upperAlarmTsh,oid,oidIndex
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:04:04,TSE2 - Input2 State,3,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:04:09,TSE2 - Input2 State,5,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:04:14,TSE2 - Input2 Datarate,"34,11",0,0,25,65,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.6,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:24:18,TSE1 - Input2 State,4,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,4:51
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:24:42,FWD Power,"5065,94",3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:24:42,FWD Power,"5065,94",3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:22,FWD Power,0,3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:22,FWD Power,0,3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:22,TSE2 - Input2 State,4,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:22,TSE1 - Input2 Datarate,0,0,0,25,65,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.6,4:51
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:17,TSE1 - Input2 State,3,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,4:51
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:17,TSE2 - Input2 State,3,0,0,4,5,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.4,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:21:17,TSE2 - Input2 Datarate,0,0,0,25,65,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.6,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:28:51,FWD Power,0,3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:28:51,FWD Power,0,3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:28:31,TSE2 - Input2 Datarate,"34,11",0,0,25,65,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.6,5:01
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:28:36,TSE1 - Input2 Datarate,"34,11",0,0,25,65,1.3.6.1.4.1.2566.127.1.2.167.301.1.3.1.1.6,4:51
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:29:01,FWD Power,"5065,94",3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - Tx Mux1,010.128.000.060,2023-10-16 13:29:01,FWD Power,"5065,94",3971.64,6028.36,2505,6295,1.3.6.1.4.1.2566.127.1.2.167.201.1.2.1.13,1
