SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,EventInDateTime,EventOutDateTime,AlarmDescription,RawValue
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,609,101,400.00","2,021,070,609,154,700.00",BB Frames Error After BCH,0
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,609,101,400.00","2,021,070,609,154,700.00",AGC Locked,0
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,609,101,400.00","2,021,070,609,154,700.00",Dvbt2 Level,0
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,609,101,400.00","2,021,070,609,154,700.00",MPEG Locked,0
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,521,040,800.00","2,021,070,521,094,200.00",Dvbt2 Level,0
AURORA,C1.10,Bronze,Cape Town,Western Region,Western Cape,Aurora - DVMS1 Mux1,010.128.124.087,"2,021,070,521,040,800.00","2,021,070,521,094,200.00",MPEG Locked,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,205,002,000.00","2,021,070,205,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,207,002,200.00","2,021,070,207,002,700.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,211,002,000.00","2,021,070,211,002,500.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,319,151,300.00","2,021,070,319,151,800.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,309,002,100.00","2,021,070,309,002,600.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,307,002,100.00","2,021,070,307,002,600.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Tx Mux1 CH 21,010.128.040.060,"2,021,070,310,055,200.00","2,021,070,313,162,600.00",FWD Power,0
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,709,313,500.00","2,021,070,709,444,400.00",LOBO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,610,491,400.00","2,021,070,610,573,600.00",LOBO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,611,340,400.00","2,021,070,611,351,300.00",LOBO - Primary Feed,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,609,363,600.00","2,021,070,609,434,000.00",LOBO - Primary Feed,1
